Rank,Name,Platform,Year,Publisher,NA_Sales
781,7013,17,2008.0,275,0.11
782,6672,16,2002.0,138,1.68
783,5592,26,2010.0,359,0.9
784,7993,26,,292,1.35
785,2635,16,2003.0,500,0.63
786,6104,28,2011.0,549,1.63
787,7088,15,1998.0,466,0.94
788,8334,16,2002.0,488,1.17
789,7561,29,2002.0,323,1.54
790,6674,19,2005.0,138,1.77
791,7410,28,2011.0,534,1.41
792,2103,16,2005.0,85,0.99
793,2050,15,1997.0,13,0.0
794,1945,28,2006.0,85,1.16
795,3191,16,2003.0,488,1.26
796,6334,28,2010.0,494,1.84
797,11079,26,2009.0,330,1.97
798,10071,4,2006.0,138,0.92
799,725,18,2015.0,138,0.7
800,5830,19,2010.0,275,0.46
801,11178,13,2010.0,21,1.77
802,9728,16,2002.0,488,1.11
803,6662,17,2008.0,138,0.63
804,1861,26,2007.0,275,1.36
805,5582,7,2003.0,359,0.97
806,3567,17,2010.0,494,0.59
807,8662,13,1998.0,138,2.04
808,10896,13,1994.0,21,0.89
809,8731,17,2010.0,138,0.79
810,8931,15,2002.0,494,1.54
811,4947,19,2010.0,465,0.63
812,10581,28,2009.0,488,1.48
813,1903,17,2011.0,347,0.75
814,11367,6,2001.0,275,1.64
815,6677,28,2007.0,138,1.04
816,10074,17,2010.0,138,0.73
817,10321,28,2010.0,525,1.2
818,7338,6,2005.0,359,0.71
819,9895,6,2004.0,488,1.15
820,7665,15,1998.0,347,0.68
821,8893,16,2003.0,347,1.06
822,5552,2,2013.0,359,0.89
823,6677,17,2007.0,138,0.73
824,1281,4,2008.0,494,1.23
825,6337,17,2013.0,494,1.43
826,7364,4,2005.0,359,1.16
827,8852,7,2002.0,241,1.47
828,2121,17,2013.0,21,0.71
829,6361,8,1992.0,40,1.75
830,7018,28,2007.0,323,0.48
831,4942,4,2009.0,465,1.11
832,1838,28,2011.0,323,1.45
833,7782,26,2008.0,525,0.73
834,8185,16,2006.0,456,1.74
835,7157,16,2005.0,525,0.71
836,2322,6,2003.0,359,1.2
837,6680,17,2011.0,138,0.58
838,5441,18,2014.0,138,1.53
839,27,10,1998.0,359,1.25
840,4707,28,2011.0,525,1.47
841,6382,16,2003.0,138,1.57
842,1950,17,2008.0,138,1.05
843,1217,28,2005.0,21,1.81
844,5441,28,2014.0,138,1.76
845,3283,28,2012.0,323,0.82
846,10422,4,2007.0,325,0.49
847,10325,30,2016.0,525,1.2
848,5109,17,2013.0,549,0.77
849,3197,2,2012.0,359,0.89
850,2567,18,2014.0,456,0.35
851,9422,23,1993.0,359,0.52
852,6112,17,2008.0,325,1.48
853,9675,15,1997.0,21,0.95
854,9684,5,1989.0,359,0.75
855,3948,6,2002.0,138,1.21
856,3948,15,2002.0,138,0.75
857,8665,23,1991.0,359,0.93
858,721,30,2013.0,138,1.25
859,7873,28,2012.0,85,1.11
860,2405,18,2014.0,138,0.72
861,8845,4,2010.0,446,0.99
862,9028,16,2002.0,529,0.74
863,1235,26,2008.0,21,1.2
864,2102,16,2003.0,85,0.71
865,1117,17,2008.0,138,1.01
866,2665,0,1981.0,53,1.84
867,821,28,2013.0,494,1.22
868,4186,19,2004.0,456,0.5
869,7689,11,1986.0,359,1.13
870,8809,11,1985.0,359,0.18
871,4971,4,2006.0,359,0.79
872,10313,28,2006.0,525,1.09
873,2073,28,2014.0,21,1.3
874,1671,16,2003.0,545,0.74
875,3716,29,2005.0,494,1.26
876,9092,13,1994.0,288,1.09
877,6401,16,2003.0,138,1.69
878,2010,16,2003.0,138,0.95
879,2936,28,2008.0,138,0.49
880,10996,13,1999.0,126,1.94
881,8327,15,2001.0,488,0.59
882,290,5,1989.0,359,0.96
883,2422,16,2004.0,53,1.09
884,4536,15,1997.0,456,1.41
885,10293,16,2002.0,525,1.42
886,11220,16,2004.0,21,1.0
887,673,28,2013.0,549,1.15
888,3806,17,2008.0,21,1.1
889,6107,23,1993.0,17,1.48
890,10758,21,1995.0,446,0.34
891,9723,5,1998.0,359,1.06
892,6112,28,2008.0,325,1.53
893,10940,17,2014.0,525,0.56
894,5594,26,2008.0,359,1.51
895,10332,28,2013.0,465,0.86
896,9968,5,2001.0,359,0.92
897,6678,28,2009.0,138,0.73
898,6033,26,2008.0,138,0.87
899,7827,16,2001.0,488,0.76
900,10096,13,2003.0,138,1.03
901,5400,16,2004.0,488,0.94
902,7023,15,1996.0,456,0.26
903,10443,26,2009.0,126,1.06
904,5580,10,2000.0,359,0.72
905,9111,26,2008.0,288,1.14
906,3477,26,2008.0,325,1.3
907,2076,18,2015.0,21,0.77
908,5119,26,2011.0,288,1.08
909,9081,7,2001.0,288,1.03
910,5655,17,2012.0,494,0.59
911,6667,18,2013.0,138,0.73
912,5435,17,2008.0,138,1.56
913,11295,2,2013.0,359,0.21
914,7743,17,2009.0,456,1.05
915,11350,15,1999.0,275,1.37
916,6115,16,2004.0,325,0.92
917,4183,15,1999.0,456,0.25
918,5693,16,2005.0,138,0.89
919,10813,15,1998.0,488,1.42
920,4091,16,2007.0,126,0.47
921,9044,7,2002.0,359,0.96
922,2927,15,1998.0,138,0.22
923,2633,16,2001.0,488,0.53
924,2327,2,2013.0,359,0.73
925,9969,5,2001.0,359,0.87
926,5432,29,2005.0,138,1.75
927,8610,16,2004.0,21,1.12
928,9941,15,1999.0,456,0.94
929,10548,10,1997.0,17,1.37
930,8690,16,2004.0,456,0.0
931,5236,18,2014.0,456,0.64
932,6380,16,2001.0,138,0.91
933,7219,4,2009.0,126,1.34
934,1444,15,1999.0,466,0.62
935,3667,26,2010.0,21,0.85
936,5589,2,2013.0,359,0.61
937,4469,16,2004.0,456,1.33
938,7781,26,2007.0,525,0.83
939,4949,6,2004.0,465,1.26
940,7252,11,1984.0,359,0.8
941,11481,17,2011.0,456,1.05
942,3699,16,2001.0,530,0.0
943,2030,17,2009.0,347,0.97
944,6414,16,2005.0,138,1.53
945,4072,10,1998.0,359,0.83
946,43,6,2005.0,488,1.31
947,11180,13,2012.0,21,0.84
948,4535,15,1996.0,456,1.33
949,4700,18,2015.0,465,0.46
950,8365,23,1993.0,466,0.25
951,10017,28,2007.0,138,1.09
952,220,15,1995.0,456,0.92
953,4991,2,2014.0,359,0.61
954,8829,8,1994.0,446,1.24
955,6550,16,2001.0,347,1.73
956,10093,13,2001.0,138,1.81
957,5862,26,2007.0,359,0.91
958,2491,4,2010.0,359,0.22
959,9811,18,2014.0,66,0.55
960,1776,16,2003.0,275,1.05
961,1693,3,2000.0,446,1.1
962,10760,16,2002.0,446,0.78
963,8767,16,2004.0,456,0.88
964,3806,16,2008.0,21,1.0
965,8834,6,2002.0,446,0.93
966,5433,28,2006.0,138,1.66
967,6334,17,2010.0,494,1.41
968,6467,15,1999.0,10,1.0
969,1223,17,2015.0,21,0.49
970,2272,23,1994.0,542,1.26
971,789,17,2013.0,456,0.52
972,4923,28,2012.0,323,1.05
973,5893,16,2003.0,494,1.25
974,2483,4,2006.0,465,0.23
975,8986,15,2001.0,488,1.12
976,9833,16,2004.0,456,0.39
977,7554,2,2011.0,359,0.32
978,4699,17,2010.0,465,0.45
979,2512,17,2012.0,85,0.41
980,9975,27,2013.0,359,0.93
981,73,16,2005.0,545,0.85
982,4091,26,2007.0,126,1.16
983,11004,27,2013.0,359,0.31
984,5450,17,2013.0,138,1.59
985,3144,23,1991.0,463,0.24
986,4969,10,2000.0,359,0.63
987,1957,29,2001.0,323,1.19
988,10581,17,2009.0,488,1.07
989,5859,5,1991.0,359,0.85
990,10850,15,1998.0,17,1.27
991,10108,16,2004.0,488,1.06
992,3662,6,2001.0,359,0.93
993,8868,8,1994.0,446,1.02
994,4870,11,1986.0,359,0.53
995,2011,16,2004.0,138,0.86
996,10293,29,2002.0,525,1.23
997,9136,16,2002.0,494,0.86
998,821,17,2013.0,494,0.72
999,4138,28,2012.0,465,0.68
1000,40,6,2007.0,488,1.26
1001,1223,28,2015.0,21,1.11
1002,10131,16,2004.0,138,0.52
1003,2935,17,2007.0,138,0.35
1004,9108,16,2001.0,21,0.61
1005,5444,15,1998.0,138,1.68
1006,4941,17,2013.0,465,0.9
1007,9088,29,2004.0,21,1.24
1008,7506,16,2001.0,275,0.06
1009,1654,28,2007.0,323,1.0
1010,11304,11,1991.0,359,0.7
1011,2232,23,1993.0,85,0.94
1012,4976,11,1993.0,359,0.79
1013,1619,4,2009.0,6,0.83
1014,1857,16,2008.0,275,0.85
1015,41,6,2004.0,488,1.25
1016,9074,15,1999.0,288,0.72
1017,11253,16,2002.0,347,0.63
1018,7410,17,2011.0,533,0.83
1019,9759,26,2009.0,292,1.19
1020,3292,30,2015.0,323,0.69
1021,8846,26,2010.0,446,0.96
1022,1728,10,1996.0,359,1.69
1023,5453,15,1998.0,138,1.66
1024,2121,18,2014.0,21,0.49
1025,10640,20,2011.0,456,0.59
1026,2073,17,2014.0,21,0.67
1027,8192,16,2001.0,138,0.85
1028,6999,18,2016.0,21,0.64
1029,10562,15,1998.0,10,1.48
1030,3955,5,2001.0,138,0.94
1031,2207,26,2013.0,126,1.15
1032,1666,6,2002.0,529,0.95
1033,2197,28,2012.0,66,1.06
1034,8019,16,2003.0,494,0.85
1035,10018,18,2015.0,456,0.61
1036,9809,18,2015.0,66,0.66
1037,1236,16,2008.0,21,0.61
1038,4323,4,2008.0,525,0.7
1039,1228,13,2011.0,21,0.41
1040,5449,29,2004.0,138,1.61
1041,9057,16,2003.0,525,0.8
1042,10080,13,2010.0,138,0.59
1043,3478,26,2009.0,549,1.43
1044,10441,15,1998.0,21,0.99
1045,1979,4,2007.0,330,1.15
1046,143,16,2004.0,458,0.88
1047,6668,29,2003.0,138,1.09
1048,4780,4,2006.0,359,0.0
1049,9728,6,2001.0,488,1.25
1050,1180,26,2009.0,23,1.58
1051,9790,18,2014.0,525,0.34
1052,2938,16,2009.0,138,0.23
1053,10967,26,2008.0,347,0.99
1054,7148,4,2007.0,359,0.49
1055,4985,26,2011.0,359,0.62
1056,9363,23,1993.0,63,0.0
1057,771,4,2007.0,109,0.69
1058,6415,16,2006.0,138,1.41
1059,8176,16,2005.0,456,1.22
1060,6338,30,2014.0,494,1.36
1061,8224,17,2008.0,488,0.88
1062,8225,28,2013.0,120,1.01
1063,4507,15,1999.0,456,0.94
1064,2406,17,2009.0,138,0.96
1065,2925,28,2015.0,138,0.55
1066,10815,10,1997.0,488,1.37
1067,10816,15,1998.0,488,1.1
1068,3955,6,2001.0,138,0.87
1069,6662,28,2008.0,138,0.79
1070,2446,6,2002.0,241,1.52
1071,8632,13,2010.0,494,0.98
1072,7869,7,2005.0,85,0.98
1073,1220,20,2012.0,21,0.8
1074,9070,19,2007.0,288,0.9
1075,11114,16,2006.0,378,0.82
1076,6472,15,1997.0,456,1.58
1077,5092,28,2012.0,549,0.9
1078,11308,5,1992.0,359,0.59
1079,10214,15,1997.0,347,0.38
1080,10098,13,2003.0,138,1.67
1081,9085,26,2008.0,288,1.23
1082,6266,26,2007.0,138,0.91
1083,5858,6,2002.0,359,1.18
1084,8477,26,2008.0,525,0.94
1085,8189,16,2003.0,138,0.93
1086,796,26,2008.0,488,0.45
1087,5445,15,2000.0,138,1.58
1088,3113,17,2006.0,138,0.81
1089,5002,18,2013.0,458,0.43
1090,9089,29,2005.0,21,1.22
1091,2243,11,1989.0,85,0.91
1092,10359,15,2001.0,21,1.09
1093,6097,6,2001.0,488,0.59
1094,9117,13,2013.0,21,0.82
1095,7019,29,2003.0,323,0.97
1096,9014,16,2001.0,325,1.13
1097,6428,16,2003.0,138,1.35
1098,8977,16,2003.0,488,1.08
1099,2627,18,2015.0,549,0.63
1100,4033,17,2007.0,456,0.57
1101,9185,8,1992.0,446,1.0
1102,8188,16,2000.0,138,0.78
1103,5655,28,2012.0,494,0.86
1104,6347,16,2004.0,325,0.81
1105,6664,28,2006.0,138,0.76
1106,6381,16,2002.0,138,1.25
1107,2423,16,2005.0,53,0.96
1108,6187,0,1981.0,53,1.54
1109,5583,7,2004.0,359,0.9
1110,9413,23,1991.0,359,1.06
1111,3605,26,2011.0,347,0.48
1112,2489,16,2004.0,144,0.0
1113,469,28,2008.0,138,1.09
1114,2475,4,2007.0,465,0.32
1115,4968,6,2004.0,359,0.8
1116,5112,26,2011.0,126,0.76
1117,2135,0,1982.0,53,1.52
1118,10306,15,1999.0,425,0.93
1119,3569,11,1986.0,85,0.74
1120,10205,16,2002.0,138,0.8
1121,6368,16,2005.0,138,1.44
1122,7482,16,2004.0,525,0.54
1123,4925,28,2010.0,323,1.02
1124,10662,18,2015.0,458,0.44
1125,2695,29,2004.0,446,1.54
1126,10802,28,2006.0,323,0.45
1127,7240,7,2001.0,359,0.78
1128,1222,13,,21,0.58
1129,8848,17,2011.0,446,0.6
1130,10206,16,2003.0,138,1.18
1131,375,15,1999.0,456,0.71
1132,6338,28,2014.0,494,1.33
1133,6429,16,2004.0,138,1.32
1134,4699,28,2010.0,465,0.59
1135,7993,17,,138,0.99
1136,10352,16,2005.0,21,0.8
1137,7693,28,2011.0,66,0.82
1138,5568,4,2006.0,359,0.99
1139,4970,7,2003.0,359,1.01
1140,8757,15,1998.0,138,0.9
1141,7323,26,2006.0,359,0.8
1142,6483,16,2004.0,138,0.79
1143,3514,28,2013.0,323,0.92
1144,650,5,1989.0,359,0.66
1145,11347,5,1998.0,275,0.0
1146,9339,7,2005.0,359,0.98
1147,1153,16,2005.0,456,0.0
1148,8991,4,2007.0,488,1.5
1149,3044,30,2014.0,525,0.79
1150,1862,26,2008.0,275,0.95
1151,6122,4,2011.0,21,0.4
1152,2311,16,2005.0,494,1.3
1153,3042,28,2008.0,525,0.71
1154,2888,10,1998.0,539,0.46
1155,7957,0,1981.0,21,1.49
1156,8640,15,1999.0,275,0.71
1157,2488,4,2008.0,465,0.19
1158,6806,18,2016.0,219,0.58
1159,8849,7,2003.0,446,1.05
1160,2691,16,2004.0,198,1.26
1161,2118,13,1996.0,21,0.01
1162,9977,7,2006.0,359,1.15
1163,8887,15,1996.0,456,0.61
1164,2105,17,2008.0,85,0.58
1165,5563,0,1982.0,53,1.48
1166,7507,17,2007.0,275,0.04
1167,8895,28,2008.0,525,0.92
1168,5100,28,2010.0,549,0.95
1169,6308,15,1999.0,138,0.88
1170,11093,18,2014.0,66,0.47
1171,1282,26,2008.0,494,0.87
1172,3802,4,2008.0,21,0.85
1173,6269,4,2008.0,138,0.81
1174,4498,15,2000.0,456,0.88
1175,6673,28,2012.0,138,0.62
1176,3793,26,2009.0,21,0.94
1177,4088,4,2008.0,126,0.64
1178,4943,2,2012.0,465,0.88
1179,3931,4,2007.0,126,1.06
1180,7335,4,2009.0,359,0.58
1181,9023,6,2002.0,545,0.85
1182,7509,16,2009.0,275,0.1
1183,6426,16,2001.0,138,0.77
1184,1598,16,2002.0,199,0.98
1185,5584,7,2005.0,359,0.95
1186,7512,17,2012.0,275,0.18
1187,8789,16,2000.0,494,0.77
1188,3113,16,2006.0,138,1.07
1189,2321,11,1988.0,359,0.59
1190,10558,15,1995.0,456,1.32
1191,1905,18,2016.0,347,0.58
1192,3187,23,1990.0,85,0.67
1193,2479,5,2001.0,144,0.0
1194,7341,6,2003.0,359,0.68
1195,5109,18,2013.0,549,0.59
1196,5457,28,2010.0,494,0.84
1197,2197,17,2012.0,66,0.72
1198,9222,16,2002.0,53,0.76
1199,10307,29,2003.0,525,0.91
1200,159,26,2008.0,53,0.79
1201,820,17,2010.0,494,0.85
1202,13,10,2000.0,138,1.13
1203,8954,15,2001.0,21,0.57
1204,10940,30,2014.0,525,0.9
1205,9112,17,2010.0,288,0.8
1206,6732,17,2011.0,347,0.6
1207,1578,13,1999.0,552,1.55
1208,5095,4,2011.0,549,1.07
1209,5578,27,2015.0,359,0.69
1210,1948,30,2013.0,323,1.06
1211,7890,26,2007.0,85,0.68
1212,3196,2,2015.0,359,0.71
1213,1896,16,2000.0,456,0.83
1214,10895,13,2003.0,21,0.58
1215,10296,28,2006.0,525,1.4
1216,2201,4,2008.0,126,0.86
1217,5397,16,2005.0,138,1.26
1218,2130,15,1996.0,164,0.85
1219,1224,13,2012.0,21,0.63
1220,3114,17,2009.0,138,0.92
1221,6269,26,2008.0,138,0.71
1222,10055,4,2007.0,138,0.57
1223,6105,23,1994.0,17,1.19
1224,6473,15,1998.0,10,1.44
1225,1232,26,2009.0,21,0.95
1226,2926,30,2016.0,138,0.17
1227,5566,7,2003.0,359,1.09
1228,10190,15,1997.0,138,0.85
1229,2328,27,2014.0,359,0.73
1230,1951,28,2011.0,138,0.94
1231,8858,19,2007.0,446,0.44
1232,5009,15,1997.0,138,1.07
1233,10056,16,2002.0,138,0.36
1234,6312,15,1996.0,138,1.43
1235,2917,11,1984.0,359,0.0
1236,11257,11,1984.0,347,0.18
1237,6313,15,1998.0,138,1.45
1238,6378,15,1998.0,138,1.43
1239,5457,17,2010.0,494,0.5
1240,1218,17,2006.0,21,0.6
1241,9348,7,2002.0,53,1.11
1242,7037,16,2002.0,347,1.26
1243,5441,30,2014.0,138,1.3
1244,8831,26,2010.0,446,0.65
1245,5119,28,2011.0,288,0.84
1246,3254,13,2011.0,446,0.02
1247,7614,2,2013.0,206,0.0
1248,5718,11,1988.0,85,0.93
1249,8685,15,2001.0,138,0.23
1250,6386,15,1997.0,138,1.41
1251,10055,16,2007.0,138,0.35
1252,6033,15,1997.0,214,1.18
1253,8893,7,2003.0,347,0.99
1254,7893,17,2011.0,456,0.64
1255,10289,16,2000.0,101,0.66
1256,3183,13,2010.0,465,0.86
1257,6456,15,1998.0,325,1.41
1258,7828,16,2002.0,488,0.49
1259,9414,4,2010.0,549,1.08
1260,5445,16,2000.0,138,1.19
1261,10851,10,2000.0,488,1.2
1262,4275,11,1985.0,359,0.46
1263,8843,22,1993.0,446,1.0
1264,6781,11,1986.0,224,0.0
1265,1946,28,2010.0,85,0.75
1266,7994,17,2008.0,292,1.13
1267,7036,15,1998.0,347,1.21
1268,2221,26,2009.0,126,1.08
1269,3185,7,2003.0,359,0.72
1270,5695,29,2002.0,138,1.0
1271,5435,16,2008.0,138,1.22
1272,2534,4,2008.0,488,1.0
1273,625,10,2000.0,359,0.82
1274,1150,16,2006.0,456,0.0
1275,12,28,2008.0,21,0.82
1276,10074,26,2010.0,138,0.61
1277,6718,26,2009.0,359,0.37
1278,1021,4,2006.0,488,0.43
1279,2173,16,2006.0,465,0.47
1280,6792,11,1990.0,359,0.28
1281,10857,10,1999.0,488,1.2
1282,10914,5,1997.0,359,0.7
1283,5636,17,2011.0,138,0.78
1284,5511,16,2005.0,494,0.72
1285,3109,16,2004.0,138,1.08
1286,10324,29,2004.0,525,0.82
1287,4311,4,2007.0,525,0.39
1288,493,20,2012.0,525,0.58
1289,8895,17,2008.0,525,0.72
1290,5564,10,1999.0,359,0.62
1291,2213,6,2003.0,488,1.04
1292,3113,28,2006.0,138,1.33
1293,5817,17,2013.0,275,0.45
1294,1445,4,2008.0,465,0.69
1295,9112,28,2010.0,288,0.95
1296,9868,26,2008.0,446,0.78
1297,2216,4,2007.0,126,1.15
1298,5238,20,2012.0,456,0.4
1299,11252,15,1998.0,466,0.29
1300,10108,6,2004.0,488,1.02
1301,10299,28,2012.0,525,0.93
1302,723,28,2008.0,138,0.81
1303,5901,16,2003.0,325,0.72
1304,10866,4,2008.0,488,0.46
1305,10508,15,,577,0.81
1306,4153,28,2011.0,488,0.83
1307,9347,7,2001.0,53,0.95
1308,2318,0,1981.0,94,1.36
1309,6106,15,1998.0,177,0.81
1310,5595,7,2005.0,359,0.93
1311,5637,17,2012.0,138,0.63
1312,5092,26,2012.0,549,0.94
1313,5700,17,2012.0,138,0.47
1314,10814,15,1998.0,488,1.17
1315,8175,19,2006.0,446,0.53
1316,5097,2,2013.0,359,0.51
1317,6918,16,2004.0,85,0.37
1318,2121,28,2013.0,21,0.89
1319,672,30,2015.0,549,0.86
1320,819,17,2008.0,494,0.75
1321,7826,16,2004.0,494,0.71
1322,361,13,2011.0,525,0.0
1323,7884,16,2003.0,85,0.54
1324,8781,26,2007.0,138,0.53
1325,9599,5,1996.0,347,0.0
1326,67,11,1984.0,359,0.0
1327,2414,23,1993.0,347,0.0
1328,3481,5,1997.0,347,0.0
1329,6552,10,1999.0,347,1.24
1330,3997,26,2008.0,138,0.97
1331,2484,4,2010.0,465,0.11
1332,10353,16,2005.0,21,1.38
1333,6264,4,2007.0,525,0.37
1334,4042,4,2007.0,430,0.79
1335,8707,16,2007.0,456,0.04
1336,8857,19,2006.0,446,0.73
1337,8666,13,2013.0,138,0.48
1338,4972,23,1996.0,359,0.26
1339,3044,17,2014.0,525,0.33
1340,10837,28,2007.0,488,0.92
1341,4918,28,2010.0,323,0.92
1342,7780,26,2006.0,525,1.23
1343,6667,17,2013.0,138,0.33
1344,10207,16,2004.0,138,1.03
1345,1951,17,2011.0,138,0.73
1346,6427,16,2002.0,138,1.16
1347,3330,15,1999.0,214,0.8
1348,2207,28,2013.0,126,0.96
1349,5102,26,2009.0,21,0.91
1350,8869,28,2009.0,446,0.85
1351,10196,26,2008.0,138,0.81
1352,2243,5,1988.0,85,0.82
1353,1488,6,2004.0,359,0.0
1354,10503,15,1999.0,138,0.79
1355,2492,2,2013.0,465,0.07
1356,1177,16,2002.0,21,0.7
1357,10583,17,2010.0,488,0.8
1358,6369,16,2005.0,138,1.35
1359,9973,6,2004.0,359,0.89
1360,6482,16,2004.0,138,1.15
1361,8848,28,2011.0,446,0.71
1362,9344,23,1994.0,359,0.57
1363,7534,11,1987.0,347,0.12
1364,1950,28,2008.0,138,0.89
1365,7863,7,2002.0,85,0.63
1366,4337,4,2009.0,359,0.0
1367,10332,18,2014.0,465,0.47
1368,5118,19,2006.0,288,0.58
1369,10442,26,2010.0,126,0.64
1370,3114,28,2009.0,138,0.95
1371,5121,7,2005.0,137,1.09
1372,4366,28,2013.0,549,0.97
1373,5441,17,2014.0,138,1.07
1374,2272,8,1994.0,542,0.97
1375,7920,19,2004.0,456,0.36
1376,5867,26,2010.0,359,0.87
1377,5010,15,1999.0,138,1.02
1378,3695,16,2003.0,456,0.0
1379,10563,16,2001.0,456,1.19
1380,6310,16,2004.0,138,0.69
1381,1222,26,2010.0,21,0.82
1382,8961,29,2002.0,21,1.07
1383,6662,16,2008.0,138,0.38
1384,54,15,1996.0,456,1.15
1385,3042,17,2008.0,525,0.43
1386,8835,6,2004.0,488,0.74
1387,3146,11,1990.0,466,0.0
1388,721,13,2013.0,138,0.38
1389,1546,16,2002.0,91,0.03
1390,5446,15,2001.0,138,0.78
1391,2342,18,2016.0,66,0.49
1392,3180,4,2007.0,465,0.34
1393,600,4,2009.0,21,1.27
1394,2095,17,2011.0,465,0.5
1395,6361,23,1994.0,17,1.19
1396,9646,11,1991.0,275,1.05
1397,2638,16,2005.0,500,0.24
1398,3933,26,2007.0,126,0.87
1399,10827,17,2012.0,488,0.51
1400,2095,28,2011.0,465,0.76
1401,10523,29,2003.0,21,0.96
1402,10060,19,2005.0,138,0.49
1403,7079,10,2000.0,359,0.58
1404,1032,2,2012.0,359,0.5
1405,10237,28,2014.0,138,0.87
1406,2601,15,1998.0,494,0.77
1407,7144,20,2012.0,55,0.46
1408,1946,17,2010.0,85,0.43
1409,3998,26,2009.0,138,0.71
1410,2214,26,2007.0,126,1.24
1411,3498,4,2009.0,6,0.8
1412,1929,16,2001.0,17,0.67
1413,6680,28,2011.0,138,0.63
1414,5103,16,2008.0,288,0.6
1415,500,17,2014.0,525,0.46
1416,7924,17,2006.0,347,0.24
1417,89,15,1998.0,21,0.76
1418,3284,30,2014.0,323,0.5
1419,6159,17,2008.0,456,0.43
1420,8846,4,2010.0,446,0.74
1421,9079,29,2004.0,21,0.99
1422,5100,17,2010.0,549,0.55
1423,7311,10,1998.0,359,0.0
1424,6338,17,2014.0,494,0.86
1425,10294,29,2004.0,525,0.86
1426,1663,6,2003.0,545,0.63
1427,1117,28,2008.0,138,0.63
1428,8693,16,2008.0,456,0.23
1429,3684,11,1986.0,275,0.27
1430,2474,23,1996.0,144,0.0
1431,1348,0,1981.0,53,1.26
1432,11310,2,2014.0,359,0.47
1433,8126,30,2013.0,323,0.82
1434,1967,16,2002.0,138,0.67
1435,5101,26,,549,0.76
1436,5621,17,2011.0,85,0.81
1437,1841,15,1999.0,275,0.0
1438,2905,17,2010.0,91,0.25
1439,5452,15,1997.0,138,1.29
1440,2936,19,2008.0,138,0.23
1441,6555,4,2007.0,53,1.18
1442,2935,19,2007.0,138,0.2
1443,3713,4,2009.0,494,0.59
1444,247,28,2010.0,323,0.66
1445,723,17,2008.0,138,0.76
1446,6111,30,2015.0,549,1.0
1447,8273,16,2004.0,138,0.22
1448,10057,29,2003.0,545,0.7
1449,2105,28,2008.0,85,0.79
1450,10314,17,2008.0,525,0.66
1451,6055,19,2005.0,85,0.24
1452,1738,28,2011.0,138,0.7
1453,8200,15,1997.0,466,0.15
1454,8706,16,2004.0,456,0.0
1455,2935,28,2007.0,138,0.31
1456,9873,17,2011.0,456,0.67
1457,9704,16,2002.0,53,0.95
1458,5555,4,2005.0,359,0.77
1459,5291,28,2006.0,85,1.09
1460,6105,8,1994.0,17,1.03
1461,2343,29,2005.0,21,0.85
1462,2331,7,2004.0,359,0.84
1463,6664,16,2006.0,138,1.22
1464,5654,16,2003.0,494,0.65
1465,1573,13,2000.0,138,1.32
1466,5396,16,2004.0,138,1.1
1467,10837,17,2007.0,488,0.62
1468,7754,16,2004.0,456,1.27
1469,11318,28,2010.0,525,0.79
1470,7693,17,2011.0,66,0.47
1471,8746,28,2013.0,21,0.86
1472,6337,18,2013.0,494,0.89
1473,8961,6,2002.0,21,0.92
1474,10856,10,1998.0,17,1.08
1475,10356,5,2000.0,21,0.9
1476,10091,6,2003.0,138,0.93
1477,10504,15,2000.0,138,0.74
1478,5861,7,2004.0,359,0.87
1479,10583,28,2010.0,488,0.9
1480,3165,17,2013.0,465,0.43
1481,1635,16,2004.0,486,0.65
1482,7178,4,2007.0,525,0.71
1483,7344,4,2010.0,359,0.51
1484,5889,30,2014.0,549,0.72
1485,6670,19,2005.0,138,0.69
1486,5093,17,2008.0,549,0.72
1487,1904,17,2014.0,347,0.4
1488,11183,13,2008.0,21,0.01
1489,4944,17,2014.0,465,0.52
1490,9931,28,2014.0,549,0.69
1491,9496,15,1998.0,91,0.03
1492,3851,11,1985.0,359,0.73
1493,6455,16,2002.0,53,1.06
1494,3123,15,1997.0,137,0.73
1495,5731,6,2003.0,85,0.31
1496,5349,17,2010.0,456,0.77
1497,5451,15,1996.0,138,0.73
1498,1288,4,2011.0,126,0.72
1499,8745,28,2012.0,21,0.75
1500,5093,19,,549,0.57
1501,9495,15,1996.0,12,0.73
1502,4262,16,2002.0,66,0.64
1503,9759,28,2009.0,292,0.97
1504,9661,28,2009.0,347,0.71
1505,11469,28,2009.0,21,0.84
1506,1979,26,2009.0,567,1.22
1507,5428,16,2005.0,21,0.78
1508,8096,15,1999.0,488,0.57
1509,5094,4,2009.0,549,0.81
1510,7277,0,1983.0,21,1.22
1511,10551,16,2002.0,17,0.64
1512,4089,26,2008.0,126,0.68
1513,3653,26,2008.0,525,1.11
1514,1114,29,2004.0,138,0.84
1515,172,0,,53,1.21
1516,11370,6,2002.0,275,0.94
1517,1738,17,2011.0,138,0.45
1518,6370,16,2006.0,138,1.07
1519,8225,17,2013.0,120,0.56
1520,8691,16,2005.0,456,0.27
1521,2668,26,2007.0,138,0.69
1522,9706,15,1997.0,18,1.05
1523,8058,23,1995.0,466,0.0
1524,2671,26,2010.0,138,0.78
1525,2150,15,1999.0,347,0.56
1526,7942,30,2015.0,465,0.53
1527,6664,26,2006.0,138,0.46
1528,11312,27,2015.0,359,0.61
1529,5730,6,2002.0,85,0.39
1530,2950,17,2012.0,138,0.11
